id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1105003028270317072,Charming Riverside Apartment 2,165436938,Ella,,Historisch Centrum,51.2194358,4.3961825,Entire home/apt,71,1,33,2024-12-13,3.36,112,330,33,
1105066309511305823,Chic Twin Room in the Heart of Antwerp,551092715,Annie,,Centraal Station,51.21426,4.42058,Entire home/apt,78,1,49,2024-11-12,5.02,13,340,49,
1105071237972847678,Antwerp's Hidden Gem,551092715,Annie,,Centraal Station,51.21532,4.42163,Entire home/apt,1547,1,23,2024-09-14,2.32,13,71,23,
1105660516127716464,Stunning app wth amazing garden!,565488898,Julie,,Tentoonstellingswijk,51.19116,4.39175,Entire home/apt,87,1,0,,,1,263,0,
1105758943856957272,Central & Cosy 2P Apartment - Heart ofAntwerp,411112250,Yitshak,,Amandus - Atheneum,51.22013,4.4191,Entire home/apt,,5,4,2024-10-21,0.45,3,0,4,
1106486813116186512,Bright Apartments 1RA,490705947,Emma,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,71,1,15,2024-12-07,1.69,54,361,15,
1107148845032715864,"Studio Otto, ideaal om Antwerpen te ontdekken",312508751,Karen,,Theaterbuurt-Meir,51.2175366,4.4127214,Entire home/apt,76,2,30,2024-12-22,3.31,2,246,30,
1107933986939429398,Chic Twin Room in the Heart of Antwerp,551092715,Annie,,Centraal Station,51.21426,4.42058,Entire home/apt,78,1,53,2024-12-15,5.50,13,351,53,
1107934182282762628,Chic Twin Room in the Heart of Antwerp,551092715,Annie,,Centraal Station,51.21426,4.42058,Entire home/apt,78,1,27,2024-12-13,2.76,13,349,27,
1107934379312644676,Chic Twin Room in the Heart of Antwerp,551092715,Annie,,Centraal Station,51.21426,4.42058,Entire home/apt,78,1,37,2024-12-07,3.89,13,330,37,
1107943707761128656,Chic Twin Room in the Heart of Antwerp,551092715,Annie,,Centraal Station,51.21426,4.42058,Entire home/apt,78,1,25,2024-11-23,2.56,13,350,25,
1108593488825210909,FB3 - Design luxe penthouse - 12 p,24229919,Home En Hill,,Historisch Centrum,51.22235,4.40061,Entire home/apt,279,1,20,2024-12-15,2.15,25,320,20,
1108604030015095982,M1 - Mayfair Suites - 6p,24229919,Home En Hill,,Historisch Centrum,51.22051,4.40251,Entire home/apt,129,1,40,2024-12-23,4.32,25,251,40,
1108626063114064642,M4 - Mayfair Suites - 4p,24229919,Home En Hill,,Historisch Centrum,51.22054,4.4003,Entire home/apt,142,1,37,2024-12-18,3.96,25,248,37,
1109358905734710969,Charming and cosy home!,106052623,Shana,,Hoboken - Noord,51.18048,4.35753,Entire home/apt,,2,4,2024-09-22,0.43,1,1,4,
1109886391232519108,Cosy apartment in nice area,566477311,Sanne,,Borgerhout Intra Muros Noord,51.2177939,4.4371344,Entire home/apt,69,3,15,2024-11-11,1.65,1,40,15,
1109889802695563787,Zuid Retreat 1BR Apartment near Scheldt River,181019635,Marie,,Zuid,51.207477,4.3849953,Entire home/apt,107,1,45,2024-11-27,5.67,14,73,45,
1110107753275873888,"Modern 2BR Apartment near Meir Shopping, Cathedral",440841052,Smartflats,,Theaterbuurt-Meir,51.216577,4.4085923,Entire home/apt,201,1,2,2024-11-29,0.41,14,230,2,
1110118886688084880,City Center 1BR Apartment near Meir & Town Square,440841052,Smartflats,,Theaterbuurt-Meir,51.216577,4.4085923,Entire home/apt,133,1,16,2024-12-09,1.73,14,258,16,
1110349629061942250,Rustig en stijlvol appartement tussen 3 parken,195009818,Michael,,Deurne Zuid West,51.20569,4.45918,Entire home/apt,131,2,8,2024-07-29,0.87,1,17,8,
1110604341985432653,Stadsstudio op toplocatie,566655607,Kimberly,,Historisch Centrum,51.21835092493422,4.3994610644180465,Entire home/apt,77,1,7,2024-11-30,4.38,1,35,7,
1110644716798249660,Smartflats - View 2 bedroom + terrace in Antwerp,440841052,Smartflats,,Stadspark,51.2175474,4.4156936,Entire home/apt,155,1,0,,,14,172,0,
1110785601642122288,Meir - Peaceful flat great location in Antwerp,440841052,Smartflats,,Theaterbuurt-Meir,51.218478,4.4081322,Entire home/apt,115,1,6,2024-12-08,0.71,14,250,6,
1110788428919477121,Meir - Central apartment with balcony in Antwerp,440841052,Smartflats,,Theaterbuurt-Meir,51.218478,4.4081322,Entire home/apt,155,1,19,2024-11-10,2.17,14,253,19,
1110841642780911253,Appartement in Antwerpen(Ekeren),566710428,Inna,,Schoonbroek-Rozemaai,51.27721,4.40991,Entire home/apt,101,1,30,2024-12-15,3.28,1,147,30,
1112268249531881807,Appartement met topterras,351223076,Elena,,Haringrode,51.20442,4.42791,Entire home/apt,60,5,0,,,1,0,0,
1112292285461964775,Antwerp Retreat: Free Parking + EV Charger,85785507,Vince,,Brederode,51.20315,4.39481,Entire home/apt,220,1,8,2024-04-24,0.85,6,0,8,
1112508128055480294,Funky Boho apartment - 2BDR!,182678477,Sleep Inn Antwerp,,Zuid,51.206,4.38913,Entire home/apt,224,1,2,2024-05-01,0.24,43,268,2,
1112921030675403850,Japandi Lofts - SLEEP INN,182678477,Sleep Inn Antwerp,,Historisch Centrum,51.2185582,4.398518399999999,Entire home/apt,264,1,6,2024-08-07,0.65,43,264,6,
1112948034724717298,appartement in city center,173067257,Said,,Amandus - Atheneum,51.2226796,4.420225900000001,Entire home/apt,85,2,3,2024-11-10,0.56,2,20,3,
1114232782094026527,102 Antwerp Center Apartments,52106350,Fengyi Inn,,Amandus - Atheneum,51.21901,4.42632,Entire home/apt,110,2,13,2024-12-09,3.48,6,336,13,
1114235057413035787,301、Antwerp central  apartment,52106350,Fengyi Inn,,Amandus - Atheneum,51.21921,4.42653,Entire home/apt,120,2,2,2024-12-08,0.51,6,354,2,
1114380981190391210,"Flow Living's ""SuperiorEight"" for interior lovers!",381355057,Niels,,Harmonie,51.1980245,4.4083279,Entire home/apt,118,2,20,2024-12-27,5.22,3,83,20,
1114415268497566300,"Flow Living's ""Le Penthouse"" for interior lovers!",381355057,Niels,,Harmonie,51.1980245,4.4083279,Entire home/apt,118,2,25,2024-12-17,5.95,3,80,25,
1114423053870934992,"Flow Living Retreats - ""Lucky Seven""",381355057,Niels,,Harmonie,51.1980245,4.4083279,Entire home/apt,84,2,7,2024-12-15,1.69,3,51,7,
1115077947817466634,Cosy Apartment in city center,567678448,Liesbeth,,Amandus - Atheneum,51.22007,4.4253,Entire home/apt,100,2,11,2024-11-02,1.21,1,220,11,
1115127089913101544,Peace and love,211828607,Sofie,,Borgerhout Intra Muros Noord,51.21627,4.44407,Entire home/apt,257,1,3,2024-08-25,0.35,1,265,3,
1115233155580787551,2-BR Getaway with MAS view,525494517,Maurice,,Universiteitsbuurt,51.22474,4.40591,Entire home/apt,109,1,26,2024-12-22,2.80,8,159,26,
1115305806649461350,Antwerpen Zuid,250879819,Ann,,Zuid,51.2114233,4.3950965,Entire home/apt,88,2,23,2024-12-22,2.59,1,137,23,
1116645515833690784,Stunning Riverview apartment,168265955,Mya,,Sint-Andries,51.2158415,4.3935259,Entire home/apt,439,2,28,2024-12-19,3.39,3,357,28,
1117050417258209088,"Modernist unique house, 2 single beds",40525061,Medina,,Groenenhoek,51.19194,4.44865,Private room,55,1,3,2024-07-01,0.36,2,319,3,
1117064307821307485,"Modernist unique house, double bed-room",40525061,Medina,,Groenenhoek,51.19106,4.44905,Private room,55,1,8,2024-12-15,0.95,2,266,8,
1117330389534510227,Chic 2-Bedroom Haven in Antwerp,567021474,Arne,,Sint-Andries,51.21436,4.391,Entire home/apt,154,1,24,2024-12-15,3.41,12,152,24,
1117330763009653213,Amazing 1BR apartment in Antwerp,567021474,Arne,,Zuid,51.21229,4.39137,Entire home/apt,137,1,9,2024-10-06,1.17,12,168,9,
1117331150225425884,Wonderful 1BR apartment in Antwerp,567021474,Arne,,Sint-Andries,51.21433,4.392,Entire home/apt,141,1,20,2024-12-15,2.79,12,163,20,
1117331452320264566,Beautiful 1BR apartment in Antwerp,567021474,Arne,,Zuid,51.21269,4.39116,Entire home/apt,133,1,9,2024-12-15,1.21,12,168,9,
1117331766613175038,Duplex apartment in Antwerp,567021474,Arne,,Sint-Andries,51.21418,4.39117,Entire home/apt,221,1,16,2024-12-21,2.09,12,160,16,
1117872338964763937,Habitación en centro,568346540,Nicoleta,,Sint-Andries,51.21514,4.4007,Private room,66,2,19,2024-12-16,2.27,1,81,19,
1117927181663456283,business apartment Isabella,496406662,Ekaterina,,Mariaburg,51.28604,4.44316,Entire home/apt,85,1,0,,,22,269,0,
1118290823905591204,Gezellige studio/ appartement,310138996,Caro,,Sint-Andries,51.21566,4.40111,Entire home/apt,80,1,0,,,1,99,0,
1118889101836304702,"Rustige, lichte, duplex-studio op ‘t Zuid",12374777,Tijs,,Brederode,51.2065346,4.396656,Entire home/apt,40,21,3,2024-12-10,0.52,1,202,3,
1119610078414757935,Spacious and light apartment,33221556,Ilana,,Markgrave,51.2012754,4.405847800000001,Entire home/apt,79,2,33,2024-11-23,3.64,1,83,33,
1119651728974672282,Cosy suite in Antwerp Old Town.,59044569,Kevin,,Historisch Centrum,51.22315,4.40086,Private room,78,2,36,2024-12-22,4.17,6,169,36,
1120884713159967784,Huswell - Charming mansion in vibrant Antwerp,472694401,Jean-Paul,,Universiteitsbuurt,51.2238706,4.4111327,Entire home/apt,502,2,5,2024-11-03,0.67,25,86,5,
1120997384034515244,Loft city center Meir 3rd FL,569068462,Robert,,Universiteitsbuurt,51.21960869999999,4.413586500000001,Entire home/apt,95,2,4,2024-12-08,0.90,8,87,4,
1121607183034399805,Den Gulden Hooren,534357572,Kevin,,Sint-Andries,51.2165759,4.4011917,Entire home/apt,170,1,4,2024-08-01,0.57,20,357,4,
1123047042894947366,Renovated  Team flat 3 bedroom Antwerp,330808105,Devora,,Haringrode,51.20476,4.4221,Entire home/apt,154,7,5,2024-10-05,0.71,1,262,5,
1123063938704282028,Bright Apartments 1RV,165436938,Ella,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,71,1,6,2024-12-15,1.03,112,356,6,
1123064136244113634,Bright Apartments 1LA,165436938,Ella,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,71,1,23,2024-12-22,4.18,112,354,23,
1123109003001929237,Bright Apartments 3LA,165436938,Ella,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,71,1,14,2024-12-26,5.00,112,350,14,
1123129319120838284,Bright Apartments 3LV,165436938,Ella,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,71,1,16,2024-11-11,2.71,112,359,16,
1123134480667329235,Bright Apartments 5L,165436938,Ella,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,71,1,41,2024-12-24,4.86,112,344,41,
1123791861008544373,Cozy New Apartment In the Center,182678477,Sleep Inn Antwerp,,Sint-Andries,51.2155479,4.3990126,Entire home/apt,132,1,0,,,43,263,0,
1124407589466870320,CityNest in Antwerp Centrum,569815391,Ioan,,Stuivenberg,51.22135,4.43083,Entire home/apt,164,2,53,2024-12-22,6.14,1,166,53,
1124481647794395567,Modern appartement - Eilandje,541425458,Niels,,Universiteitsbuurt,51.22694647612461,4.413694038623066,Entire home/apt,92,2,36,2024-12-08,4.06,1,37,36,
1124745022003361455,Cosy Antwerp Apartment (4p),527832511,Redouane,,Stuivenberg,51.22172,4.43194,Entire home/apt,136,3,22,2024-12-16,2.62,1,269,22,
1125287144964626960,Villa Mercurius - 5 rooms,534357572,Kevin,,Historisch Centrum,51.2211434,4.4018768,Entire home/apt,619,1,3,2024-11-03,0.51,20,317,3,
1125848055237554275,Luminous and cozy apartment,382452783,Ellen,,Markgrave,51.19491,4.41037,Entire home/apt,74,3,6,2024-11-17,0.78,1,84,6,
1126234342543581032,Palace 2BDR Apartments - SLEEP INN,182678477,Sleep Inn Antwerp,,Brederode,51.205648042103064,4.397656694054604,Entire home/apt,194,1,1,2024-05-27,0.14,43,265,1,
1126594106725101167,Flat in Antwerpen,485431606,Ann-Sophie,,Harmonie,51.20165545887896,4.407091842171723,Entire home/apt,94,2,0,,,1,337,0,
1126902889013324203,Prime Duplex op het bruisende Eilandje,70552738,Michael,,Historisch Centrum,51.225134289908375,4.404794052243233,Entire home/apt,279,1,44,2024-12-15,5.24,1,160,44,
1127508893802666978,Studio city center Meir 1st FL R,569068462,Robert,,Universiteitsbuurt,51.21961,4.41359,Entire home/apt,129,2,0,,,8,83,0,
1127523597606722990,Studio city center Meir 1st FL L,569068462,Robert,,Universiteitsbuurt,51.21961,4.41359,Entire home/apt,129,2,1,2024-06-02,0.14,8,83,1,
1127525832640800966,Garden loft in city center Meir 1FL,569068462,Robert,,Universiteitsbuurt,51.21961,4.41359,Entire home/apt,168,2,2,2024-11-03,0.68,8,87,2,
1127545539754660467,Loft big terrace Meir center,569068462,Robert,,Universiteitsbuurt,51.21960869999999,4.413586500000001,Entire home/apt,162,2,7,2024-10-06,1.11,8,82,7,
1129716238041833584,Ruim lichtrijk appartement,219204370,Victoria,,Tentoonstellingswijk,51.18715,4.39031,Entire home/apt,103,3,7,2024-07-28,0.83,1,165,7,
1129752337685677162,Appartement in Kmo Zone Hoboken,559745533,Rick,,Hoboken - West,51.1837,4.33736,Entire home/apt,500,2,0,,,1,87,0,
1129819545638958682,"Bright & peaceful condo, near park and city center",130657210,David,,Dam,51.23089553620327,4.429461322724819,Entire home/apt,,4,11,2024-09-28,1.29,2,0,11,
1130683830780005436,Gezellig appartement suikerrui,534357572,Kevin,,Historisch Centrum,51.2208645,4.398109799999999,Entire home/apt,153,1,5,2024-09-04,0.62,20,342,5,
1130692138644183567,Studio Centraal Station,534357572,Kevin,,Centraal Station,51.2177199,4.420350400000001,Entire home/apt,,1,3,2024-05-26,0.39,20,0,3,
1131596803753152483,Antwerp Center Cozy Cityflats 2,165436938,Ella,,Universiteitsbuurt,51.22476899999999,4.4098738,Entire home/apt,71,1,5,2024-11-03,0.59,112,353,5,
1131719229218619342,City loft residence 4,317037207,Lisa,,Historisch Centrum,51.2233089,4.4020946,Entire home/apt,71,1,7,2024-12-01,0.93,53,333,7,
1132353149416742056,Kyoto Suites - SLEEP INN,182678477,Sleep Inn Antwerp,,Zuid,51.2117241,4.3942619,Entire home/apt,162,1,21,2024-11-15,2.43,43,265,21,
1132407325505682634,Modern Duplex Apartment +Terrace,569741117,Marjan,,Amandus - Atheneum,51.22252,4.41874,Entire home/apt,200,90,2,2024-11-01,0.32,1,237,2,
1132513042717510787,"Townhouse with garden, 3 bedrooms",215545400,Madeleine,,Kiel,51.1925537,4.378722499999999,Entire home/apt,110,2,7,2024-12-16,0.91,1,265,7,
1132671699789752566,Little lou home,34037739,Louise,,Brederode,51.2012965,4.3972112,Entire home/apt,90,7,17,2024-10-05,2.02,1,71,17,
1132734813615875853,Privatieve bovenste verdieping - Antwerpen Zuid.,266966195,Yannick,,Brederode,51.2011125,4.3939868,Private room,,1,23,2024-12-15,2.77,1,0,23,
1132777073022392206,Superbe appart au cœur d'Anvers,27824076,Abraham,,Stadspark,51.206462351542406,4.415774103704844,Entire home/apt,89,2,10,2024-12-16,2.38,1,209,10,
1132781027318424720,Oudesteenweg Antwerpen,55173789,Bram,,Amandus - Atheneum,51.22483,4.42011,Entire home/apt,,1,3,2024-07-20,0.40,1,174,3,
1133226808955302290,Borgerokko op z'n best!,84303832,Nele,,Borgerhout Intra Muros Noord,51.21583,4.43997,Entire home/apt,92,2,20,2024-12-09,2.38,1,161,20,
1134145795947986141,The Red Herring,322712633,Thomas,,Haringrode,51.20041,4.41496,Entire home/apt,,2,1,2024-05-13,0.13,1,1,1,
1134740102280670943,business apartment kruisbek,496406662,Ekaterina,,Lambrechtshoeken,51.25553,4.43484,Entire home/apt,180,1,0,,,22,269,0,
1135255004581923140,Condo with VIP view on Market Square - Diamond 2P,248149473,Linda,,Historisch Centrum,51.220740156214546,4.399038495106504,Entire home/apt,174,2,23,2024-12-18,2.90,5,331,23,
1135549974316007146,Funky duplex on hot spot in trendy area - 2P,248149473,Linda,,Zuid,51.21022997928453,4.396988046032733,Entire home/apt,155,1,7,2024-12-22,0.91,5,145,7,
1135566489852427433,Bright 1 bedroom apartment,34455214,Julien,,Harmonie,51.2090609,4.4050372,Entire home/apt,90,2,11,2024-07-28,1.39,1,23,11,
1135567388621033777,Antwerp City center,8331121,Joeri,,Amandus - Atheneum,51.22499698102227,4.4168780744075775,Entire home/apt,,2,3,2024-11-03,0.59,2,0,3,
1135968893500926887,The Fun house,43185160,Yan,,Haringrode,51.2048137,4.4214606,Entire home/apt,171,2,25,2024-12-01,3.59,3,56,25,
1137086904272726683,"Unique Parking acces, XL home with Parking option",1820504,Suus,,Oud - Berchem,51.19812,4.42402,Entire home/apt,230,2,9,2024-12-24,1.31,1,322,9,
1137812160557611086,Rooftop N°5 Antwerp,573000639,Patrick,,Universiteitsbuurt,51.2258394,4.4126464,Entire home/apt,,2,16,2024-12-08,2.08,1,226,16,
1138185024438002935,Large & Authentic City Center Apartments 3R,490705947,Emma,,Amandus - Atheneum,51.2213682,4.4216136,Entire home/apt,71,1,9,2024-09-01,1.09,54,265,9,
1138256937327557059,Very Bright Duplex with Large Roofgarden and Views,68353812,Georges,,Haringrode,51.2044153,4.416673299999999,Entire home/apt,101,7,0,,,1,263,0,
1138802085541698061,Villa Mercurius - 4 rooms,534357572,Kevin,,Historisch Centrum,51.2211434,4.4018768,Entire home/apt,619,1,2,2024-06-29,0.26,20,317,2,
1138807000618404362,Villa Mercurius - 3 Rooms,534357572,Kevin,,Historisch Centrum,51.2211434,4.4018768,Entire home/apt,224,1,6,2024-12-11,1.25,20,239,6,
1138808500864654922,Villa Mercurius - 2 Rooms,534357572,Kevin,,Historisch Centrum,51.2211434,4.4018768,Entire home/apt,224,1,8,2024-11-01,0.99,20,239,8,
1138809424082746675,Villa Mercurius - 1 Room,534357572,Kevin,,Historisch Centrum,51.2211434,4.4018768,Entire home/apt,224,1,7,2024-10-04,0.85,20,239,7,
1139056007792617280,Cosy apartment in Antwerp,42850956,Michaël,,Middelheim,51.18334,4.39329,Entire home/apt,100,7,0,,,1,86,0,
1139844543126920712,Private studio in Zurenborg,116400984,Thibaud,,Haringrode,51.2045371,4.4253839,Entire home/apt,104,1,22,2024-12-15,2.86,1,33,22,
1140360907677189412,New! The best river view & cosy spot!,40140067,Katrien,,Sint-Andries,51.2182712,4.3953638,Entire home/apt,150,2,21,2024-12-08,3.12,2,247,21,
1140637125747638390,Wes Anderson Art Deco Apartment,88141702,Rimco,,Kiel,51.18477615031864,4.389509292590317,Entire home/apt,106,1,25,2024-12-23,3.83,1,59,25,
1141072285521044970,Diamond District 4BDR Villa + Private Parking,182678477,Sleep Inn Antwerp,,Stadspark,51.2097021,4.4195515,Entire home/apt,939,1,4,2024-12-26,1.14,43,30,4,
1141072875112859653,National City Apartments,182678477,Sleep Inn Antwerp,,Sint-Andries,51.2162,4.39924,Entire home/apt,161,1,1,2024-07-28,0.19,43,268,1,
1141074233110229164,Luxueus verblijf met zensfeer op Zurenborg,129799001,Allie,,Zurenborg,51.20697,4.43259,Private room,48,10,14,2024-12-12,1.76,1,141,14,
1141867420880835541,Charming Riverside Apartment 2,317037207,Lisa,,Historisch Centrum,51.21944,4.39618,Entire home/apt,71,1,18,2024-11-24,2.62,53,330,18,
1141880333170067486,Bright Apartments 1RA,165436938,Ella,,Sint-Andries,51.2155957,4.3987162,Entire home/apt,71,1,12,2024-12-24,1.97,112,361,12,
1142146495658959489,Smetsstraat,59069779,Olivier,,Borgerhout Extra Muros,51.20276,4.45273,Entire home/apt,85,3,0,,,1,177,0,
1142631801053774451,Room in annex of old farm near Antwerp,501179745,Clara,,Mariaburg,51.28992,4.43818,Private room,119,1,1,2024-12-01,1,3,320,1,
1142638846186275340,Room in annex of old farm near Antwerp,501179745,Clara,,Mariaburg,51.2906166,4.436989899999999,Private room,119,1,1,2024-07-24,0.19,3,284,1,
1144963741664875359,Tropical Lux House @ Opera with Lux View,547424267,Alisa,,Amandus - Atheneum,51.220277,4.417314,Entire home/apt,139,2,26,2024-12-15,4.29,2,65,26,
1145029241104283878,Well located architectural & design home,408486175,Valerie,,Markgrave,51.1946816,4.4034077,Entire home/apt,200,10,0,,,1,83,0,
1145405645476604812,Opera Square Apartment in the Heart of Antwerp 801,165436938,Ella,,Universiteitsbuurt,51.22094120000001,4.4161094,Entire home/apt,71,1,22,2024-12-07,2.75,112,285,22,
1145469483110427930,Heerlijk lichtrijk appartement!,146999713,Marcha,,Borgerhout Intra Muros Noord,51.2213238,4.440519099999999,Entire home/apt,65,3,3,2024-08-17,0.52,1,5,3,
1145608787517137724,"Lichtrijke, gezellige duplex",449810058,Xanthe,,Deurne Zuid West,51.20756,4.45695,Entire home/apt,110,1,0,,,1,265,0,
1146152293651220343,Habitación amplia y luminosa.,290035056,María Rosa,,Hoboken - Noord,51.18154,4.36058,Private room,58,1,33,2024-12-15,4.16,2,265,33,
1146312136407101109,Duplex with sunny rooftop terrace in center,66947999,Caroline,,Historisch Centrum,51.2198186,4.396696299999999,Entire home/apt,92,2,29,2024-12-15,3.82,2,105,29,
1146317384057119389,Design & cozy renovated privé verdiep ons huisje,156904063,Dries,,Borgerhout Intra Muros Noord,51.21716,4.43871,Private room,,1,14,2024-12-15,1.82,1,28,14,
1147125513336289170,Loft in Historic City Center,11036591,Nathan,,Theaterbuurt-Meir,51.21623,4.40238,Entire home/apt,150,2,10,2024-12-08,3.06,1,35,10,
1147747211314907377,Chic APT with terrace - Heart of Antwerp 4P,411112250,Yitshak,,Amandus - Atheneum,51.22004,4.41736,Entire home/apt,,5,2,2024-05-19,0.26,3,0,2,
